Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalActiveMinutes,TotalMinutesAsleep,TotalTimeInBed
4057192912,2016-03-21,2660,1.940000057,1.940000057,0.0,0.0,0.0,1.940000057,0.0,0,0,46,1394,1978,46,,
4057192912,2016-03-22,5561,4.190000057,4.190000057,0.0,0.0,0.0,4.070000172,0.0,0,0,169,1271,2296,169,,
4057192912,2016-03-23,7239,5.340000153,5.340000153,0.0,0.5500000119,0.3600000143,4.380000114,0.0,7,7,190,1236,2484,204,,
4057192912,2016-03-24,7,0.009999999776,0.009999999776,0.0,0.0,0.0,0.009999999776,0.0,0,0,1,1439,1787,1,,
4057192912,2016-03-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,0,,
4057192912,2016-03-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,0,,
4057192912,2016-03-27,2275,1.679999948,1.679999948,0.0,0.0,0.0,1.659999967,0.0,0,0,86,1354,2005,86,,
4057192912,2016-03-28,8,0.009999999776,0.009999999776,0.0,0.0,0.0,0.009999999776,0.0,0,0,1,1439,1778,1,,
4057192912,2016-03-29,5137,3.75999999,3.75999999,0.0,0.0,0.0,3.75999999,0.0,0,0,160,1280,2293,160,,
4057192912,2016-03-30,5419,4.0,4.570000172,0.05584299937,0.0,0.0,3.910000086,0.05999999866,0,0,145,1295,2259,145,,
4057192912,2016-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,0,,
4057192912,2016-04-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,0,,
4057192912,2016-04-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,0,,
4057192912,2016-04-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,0,,
4057192912,2016-04-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,0,,
4057192912,2016-04-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,0,,
4057192912,2016-04-06,18,0.009999999776,0.009999999776,0.0,0.0,0.0,0.009999999776,0.0,0,0,2,1438,1780,2,,
4057192912,2016-04-07,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1439,1778,1,,
4057192912,2016-04-08,8426,6.159999847,6.159999847,0.0,0.1299999952,5.489999771,0.5400000215,0.0,2,120,25,1293,2360,147,,
4057192912,2016-04-09,1650,1.210000038,1.210000038,0.0,0.0,0.0,1.210000038,0.0,0,0,60,1380,1952,60,,
4057192912,2016-04-10,3434,2.50999999,2.50999999,0.0,0.0700000003,0.3000000119,2.140000105,0.0,1,7,108,1324,2101,116,,
4057192912,2016-04-11,6801,4.980000019,4.980000019,0.0,0.0,0.0,4.96999979,0.0,0,0,193,1247,2393,193,,
4057192912,2016-04-12,187,0.1400000006,0.1400000006,0.0,0.0,0.0,0.1400000006,0.0,0,0,11,400,538,11,,
4319703577,2016-03-29,5643,3.789999962,3.789999962,0.0,0.2300000042,0.3300000131,3.230000019,0.0,3,8,199,683,1958,210,,
4319703577,2016-03-30,9043,6.070000172,6.070000172,0.0,0.25,0.4300000072,5.369999886,0.0,4,12,244,702,2141,260,,
4319703577,2016-03-31,8144,5.460000038,5.460000038,0.0,0.25,0.6100000143,4.610000134,0.0,4,17,247,1125,2129,268,,
4319703577,2016-04-01,9343,6.269999981,6.269999981,0.0,0.9599999785,0.8500000238,4.460000038,0.0,14,20,268,654,2216,302,,
4319703577,2016-04-02,8405,5.659999847,5.659999847,0.0,1.129999995,0.1899999976,4.340000153,0.0,15,4,257,621,2154,276,,
4319703577,2016-04-03,8223,5.519999981,5.519999981,0.0,0.8000000119,1.50999999,3.210000038,0.0,12,37,257,551,2178,306,,
4319703577,2016-04-04,10067,6.760000229,6.760000229,0.0,0.3600000143,1.419999957,4.96999979,0.0,5,39,313,578,2308,357,,
4319703577,2016-04-05,8359,5.630000114,5.630000114,0.0,0.2300000042,0.5299999714,4.869999886,0.0,3,14,311,638,2201,328,,
4319703577,2016-04-06,10946,7.349999905,7.349999905,0.0,0.5400000215,2.089999914,4.71999979,0.0,8,51,308,569,2341,367,,
4319703577,2016-04-07,9130,6.150000095,6.150000095,0.0,0.5,0.3799999952,5.269999981,0.0,7,11,304,668,2236,322,,
4319703577,2016-04-08,6544,4.409999847,4.409999847,0.0,0.2899999917,0.2599999905,3.859999895,0.0,4,6,276,1132,2069,286,,
4319703577,2016-04-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,0,,
4388161847,2016-03-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1878,0,,
4388161847,2016-03-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1878,0,,
4388161847,2016-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1878,0,,
4388161847,2016-04-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1878,0,,
4388161847,2016-04-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1878,0,,
4388161847,2016-04-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1878,0,,
4388161847,2016-04-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1878,0,,
4388161847,2016-04-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,994,1296,0,,
4445114986,2016-03-29,2303,1.549999952,1.549999952,0.0,0.0,0.0,1.549999952,0.0,0,0,155,807,2010,155,,
4445114986,2016-03-30,2600,1.74000001,1.74000001,0.0,0.0,0.0,1.74000001,0.0,0,0,163,1277,2032,163,,
4445114986,2016-03-31,4804,3.220000029,3.220000029,0.0,0.0,0.0,3.220000029,0.0,0,0,238,786,2227,238,,
4445114986,2016-04-01,3271,2.190000057,2.190000057,0.0,0.0,0.0,2.190000057,0.0,0,0,205,898,2133,205,,
4445114986,2016-04-02,5406,3.630000114,3.630000114,0.0,0.0,0.0,3.609999895,0.0,0,0,273,672,2317,273,,
4445114986,2016-04-03,3146,2.109999895,2.109999895,0.0,0.0,0.0,2.109999895,0.0,0,0,171,1269,2058,171,,
4445114986,2016-04-04,2422,1.629999995,1.629999995,0.0,0.0,0.0,1.629999995,0.0,0,0,110,1330,1935,110,,
4445114986,2016-04-05,4239,2.839999914,2.839999914,0.0,0.05999999866,0.2399999946,2.529999971,0.0,1,6,235,702,2217,242,,
4445114986,2016-04-06,6911,4.78000021,4.78000021,0.0,2.319999933,0.1000000015,2.359999895,0.0,28,2,215,745,2374,245,,
4445114986,2016-04-07,6667,4.610000134,4.610000134,0.0,2.019999981,0.05000000075,2.549999952,0.0,24,1,208,939,2335,233,,
4445114986,2016-04-08,5543,3.720000029,3.720000029,0.0,0.0,0.0,3.720000029,0.0,0,0,266,941,2303,266,,
4445114986,2016-04-09,4195,2.809999943,2.809999943,0.0,0.0,0.0,2.809999943,0.0,0,0,239,758,2210,239,,
4445114986,2016-04-10,6625,4.449999809,4.449999809,0.0,0.0,0.0,4.449999809,0.0,0,0,316,755,2424,316,,
4445114986,2016-04-11,5986,4.130000114,4.130000114,0.0,1.950000048,0.2300000042,1.950000048,0.0,23,5,195,789,2297,223,,
4445114986,2016-04-12,278,0.1899999976,0.1899999976,0.0,0.0,0.0,0.1899999976,0.0,0,0,20,253,745,20,429.0,457.0
4558609924,2016-04-01,5336,3.529999971,3.529999971,0.0,0.0,0.0,3.529999971,0.0,0,0,258,1182,1902,258,,
4558609924,2016-04-02,3183,2.099999905,2.099999905,0.0,0.0,0.0,2.099999905,0.0,0,0,173,1180,1680,173,,
4558609924,2016-04-03,6176,4.079999924,4.079999924,0.0,0.0700000003,0.2599999905,3.75,0.0,1,7,269,886,1901,277,,
4558609924,2016-04-04,8205,5.420000076,5.420000076,0.0,0.0,0.0,5.420000076,0.0,0,0,367,1073,2078,367,,
4558609924,2016-04-05,6799,4.489999771,4.489999771,0.0,1.590000033,0.8600000143,2.039999962,0.0,24,14,185,1217,1876,223,,
4558609924,2016-04-06,5668,3.75,3.75,0.0,0.0,0.0,3.75,0.0,0,0,259,1181,1853,259,,
4558609924,2016-04-07,7998,5.289999962,5.289999962,0.0,0.5099999905,0.25,4.53000021,0.0,27,12,296,1105,2235,335,,
4558609924,2016-04-08,4195,2.769999981,2.769999981,0.0,0.0,0.0,2.769999981,0.0,0,0,241,1199,1778,241,,
4558609924,2016-04-09,5512,3.640000105,3.640000105,0.0,0.0,0.0,3.640000105,0.0,0,0,276,1164,1882,276,,
4558609924,2016-04-10,6263,4.139999866,4.139999866,0.0,0.0,0.0,4.130000114,0.0,0,0,290,1150,1906,290,,
4558609924,2016-04-11,8828,5.840000153,5.840000153,0.0,0.0,0.0,5.840000153,0.0,0,0,308,1132,2149,308,,
4558609924,2016-04-12,1260,0.8299999833,0.8299999833,0.0,0.0,0.0,0.8199999928,0.0,0,0,76,555,722,76,,
4702921684,2016-03-29,6506,5.28000021,5.28000021,0.0,0.3300000131,0.2700000107,4.670000076,0.0,4,5,241,760,2886,250,,
4702921684,2016-03-30,7583,6.150000095,6.150000095,0.0,0.25,0.5500000119,5.349999905,0.0,3,13,227,742,2915,243,,
4702921684,2016-03-31,6963,5.650000095,5.650000095,0.0,0.0,0.0,5.650000095,0.0,0,0,256,759,2895,256,,
4702921684,2016-04-01,7165,5.809999943,5.809999943,0.0,0.0,0.3700000048,5.440000057,0.0,0,9,248,708,2923,257,,
4702921684,2016-04-02,10328,8.380000114,8.380000114,0.0,0.0,1.460000038,6.920000076,0.0,0,32,367,475,3323,399,,
4702921684,2016-04-03,12116,9.829999924,9.829999924,0.0,0.25,2.849999905,6.71999979,0.0,3,57,323,471,3357,383,,
4702921684,2016-04-04,7810,6.360000134,6.360000134,0.0,0.4799999893,1.200000048,4.679999828,0.0,6,27,216,746,2931,249,,
4702921684,2016-04-05,6670,5.409999847,5.409999847,0.0,1.24000001,0.8000000119,3.369999886,0.0,15,16,199,770,2848,230,,
4702921684,2016-04-06,7605,6.179999828,6.179999828,0.0,0.3300000131,0.2099999934,5.630000114,0.0,4,4,248,708,2943,256,,
4702921684,2016-04-07,6585,5.340000153,5.340000153,0.0,0.0,0.0,5.340000153,0.0,0,0,210,770,2822,210,,
4702921684,2016-04-08,8184,6.639999866,6.639999866,0.0,0.0,0.6200000048,5.949999809,0.0,0,15,247,808,2981,262,,
4702921684,2016-04-09,14002,11.35999966,11.35999966,0.0,0.6100000143,2.680000067,8.06000042,0.0,8,56,381,407,3597,445,,
4702921684,2016-04-10,11135,9.029999733,9.029999733,0.0,0.07999999821,1.159999967,7.789999962,0.0,1,25,331,528,3224,357,,
4702921684,2016-04-11,6499,5.269999981,5.269999981,0.0,0.0,0.0,5.269999981,0.0,0,0,207,809,2677,207,,
4702921684,2016-04-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,0,425.0,439.0
5553957443,2016-04-01,12409,8.100000381,8.100000381,0.0,2.900000095,0.6299999952,4.579999924,0.0,51,12,235,782,2142,298,,
5553957443,2016-04-02,2937,1.919999957,1.919999957,0.0,0.0,0.0,1.909999967,0.0,0,0,181,356,1615,181,,
5553957443,2016-04-03,1515,0.9900000095,0.9900000095,0.0,0.0,0.0,0.9900000095,0.0,0,0,93,507,1481,93,,
5553957443,2016-04-04,8921,5.880000114,5.880000114,0.0,2.069999933,0.4399999976,3.359999895,0.0,27,8,198,754,1892,233,,
5553957443,2016-04-05,11306,7.380000114,7.380000114,0.0,2.309999943,0.9800000191,4.090000153,0.0,40,26,218,772,2086,284,,
5553957443,2016-04-06,12252,8.0,8.0,0.0,2.410000086,1.700000048,3.890000105,0.0,33,28,229,745,2044,290,,
5553957443,2016-04-07,15444,10.07999992,10.07999992,0.0,3.269999981,1.730000019,5.079999924,0.0,51,39,243,731,2249,333,,
5553957443,2016-04-08,9938,6.489999771,6.489999771,0.0,2.140000105,1.279999971,3.079999924,0.0,38,24,193,767,2019,255,,
5553957443,2016-04-09,4599,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0,0,176,578,1692,176,,
5553957443,2016-04-10,5594,3.650000095,3.650000095,0.0,0.2800000012,1.480000019,1.889999986,0.0,4,25,150,552,1712,179,,
5553957443,2016-04-11,11906,7.769999981,7.769999981,0.0,2.25999999,1.519999981,3.99000001,0.0,32,27,234,688,2065,293,,
5553957443,2016-04-12,3436,2.24000001,2.24000001,0.0,0.5,0.6700000167,1.049999952,0.0,7,11,50,61,633,68,441.0,464.0
5577150313,2016-04-01,10461,7.869999886,7.869999886,0.0,4.760000229,0.8500000238,2.25,0.0,99,31,142,721,3625,272,,
5577150313,2016-04-02,14873,11.10999966,11.10999966,0.0,8.18999958,0.6000000238,2.309999943,0.0,202,36,153,663,4430,391,,
5577150313,2016-04-03,9917,7.409999847,7.409999847,0.0,1.99000001,0.9700000286,4.440000057,0.0,58,27,240,700,3427,325,,
5577150313,2016-04-04,7401,5.559999943,5.559999943,0.0,2.319999933,0.3600000143,2.880000114,0.0,70,19,204,689,3492,293,,
5577150313,2016-04-05,8964,6.699999809,6.699999809,0.0,3.970000029,0.1899999976,2.529999971,0.0,107,18,145,756,3597,270,,
5577150313,2016-04-06,11080,8.300000191,8.300000191,0.0,3.130000114,1.370000005,3.809999943,0.0,83,52,190,695,3765,325,,
5577150313,2016-04-07,4499,3.359999895,3.359999895,0.0,0.8899999857,0.2599999905,2.210000038,0.0,31,11,146,756,2775,188,,
5577150313,2016-04-08,4363,3.25999999,3.25999999,0.0,0.1299999952,0.05999999866,3.079999924,0.0,8,2,156,813,2486,166,,
5577150313,2016-04-09,10494,7.840000153,7.840000153,0.0,4.909999847,0.7799999714,2.150000095,0.0,123,62,138,601,3817,323,,
5577150313,2016-04-10,9776,7.380000114,7.380000114,0.0,2.930000067,1.429999948,3.019999981,0.0,80,35,162,721,3378,277,,
5577150313,2016-04-11,2862,2.140000105,2.140000105,0.0,1.039999962,0.25,0.8399999738,0.0,39,17,54,209,1511,110,,
6117666160,2016-04-01,7444,5.619999886,5.619999886,0.0,0.0,0.0,5.619999886,0.0,0,0,286,568,2210,286,,
6117666160,2016-04-02,19658,14.84000015,14.84000015,0.0,0.2399999946,2.089999914,12.51000023,0.0,3,30,475,466,2884,508,,
6117666160,2016-04-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,0,,
6117666160,2016-04-04,8468,6.389999866,6.389999866,0.0,0.1800000072,0.6399999857,5.570000172,0.0,2,11,279,1148,2262,292,,
6117666160,2016-04-05,9910,7.480000019,7.480000019,0.0,0.0,0.0,7.480000019,0.0,0,0,384,990,2445,384,,
6117666160,2016-04-06,12409,9.369999886,9.369999886,0.0,0.0,0.0,9.369999886,0.0,0,0,491,388,2694,491,,
6117666160,2016-04-07,4853,3.660000086,3.660000086,0.0,0.0,0.0,3.660000086,0.0,0,0,156,770,1903,156,,
6117666160,2016-04-08,8955,6.760000229,6.760000229,0.0,0.0,0.0,6.730000019,0.0,0,0,422,1018,2482,422,,
6117666160,2016-04-09,10789,8.149999619,8.149999619,0.0,0.0,0.0,8.149999619,0.0,0,0,506,413,2617,506,,
6117666160,2016-04-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,0,,
6290855005,2016-04-01,6633,5.010000229,5.010000229,0.0,0.0,0.0,5.010000229,0.0,0,0,280,1160,2778,280,,
6290855005,2016-04-02,9548,7.21999979,7.21999979,0.0,2.019999981,3.680000067,1.519999981,0.0,25,107,113,1195,3119,245,,
6290855005,2016-04-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,1407,2664,33,,
6290855005,2016-04-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,0,,
6290855005,2016-04-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,0,,
6290855005,2016-04-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,0,,
6290855005,2016-04-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,0,,
6290855005,2016-04-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,0,,
6290855005,2016-04-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,0,,
6290855005,2016-04-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,494,735,20,,
6391747486,2016-04-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1820,0,,
6391747486,2016-04-02,2101,2.029999971,0.0,2.027772903,2.029999971,0.0,0.0,0.0,46,0,0,1394,2224,46,,
6391747486,2016-04-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1820,0,,
6391747486,2016-04-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1820,0,,
6391747486,2016-04-05,9766,7.510000229,0.7799999714,6.72705698,0.0,0.05000000075,7.460000038,0.0,0,6,301,1133,2442,307,,
6391747486,2016-04-06,165,0.1299999952,0.1299999952,0.0,0.0,0.0,0.1299999952,0.0,0,0,8,1432,1849,8,,
6391747486,2016-04-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1822,0,,
6391747486,2016-04-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1820,0,,
6391747486,2016-04-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,198,251,0,,
6775888955,2016-04-01,7225,5.179999828,5.179999828,0.0,1.730000019,1.269999981,2.180000067,0.0,25,50,163,1189,3065,238,,
6775888955,2016-04-02,1988,1.429999948,1.429999948,0.0,0.0,0.0,1.429999948,0.0,0,0,79,909,2207,79,,
6775888955,2016-04-03,1577,1.129999995,1.129999995,0.0,0.0700000003,0.8899999857,0.1700000018,0.0,1,17,8,1414,1977,26,,
6775888955,2016-04-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,0,,
6775888955,2016-04-05,9348,6.699999809,6.699999809,0.0,1.129999995,2.039999962,3.140000105,0.0,56,133,240,1011,4286,429,,
6775888955,2016-04-06,11761,8.430000305,8.430000305,0.0,1.309999943,2.440000057,4.679999828,0.0,24,99,300,550,3920,423,,
6775888955,2016-04-07,13987,10.02999973,10.02999973,0.0,2.869999886,3.339999914,3.819999933,0.0,46,114,250,739,3856,410,,
6775888955,2016-04-08,4131,2.960000038,2.960000038,0.0,1.370000005,0.6100000143,0.9800000191,0.0,27,30,75,1308,2584,132,,
6775888955,2016-04-09,14,0.009999999776,0.009999999776,0.0,0.0,0.0,0.009999999776,0.0,0,0,1,601,787,1,,
6962181067,2016-03-30,15491,10.23999977,10.23999977,0.0,1.289999962,4.489999771,4.460000038,0.0,18,77,272,641,2244,367,,
6962181067,2016-03-31,14097,9.319999695,9.319999695,0.0,3.5,1.919999957,3.900000095,0.0,50,32,234,595,2188,316,,
6962181067,2016-04-01,10467,6.980000019,6.980000019,0.0,0.6999999881,2.430000067,3.849999905,0.0,9,45,252,602,2014,306,,
6962181067,2016-04-02,12437,8.300000191,8.300000191,0.0,3.75999999,1.289999962,3.24000001,0.0,50,24,219,732,2115,293,,
6962181067,2016-04-03,12307,8.140000343,8.140000343,0.0,1.00999999,3.25999999,3.869999886,0.0,14,51,218,589,2055,283,,
6962181067,2016-04-04,18952,12.80000019,12.80000019,0.0,5.909999847,1.230000019,5.659999847,0.0,73,20,327,570,2437,420,,
6962181067,2016-04-05,12010,7.940000057,7.940000057,0.0,2.380000114,0.9499999881,4.610000134,0.0,38,17,287,692,2158,342,,
6962181067,2016-04-06,12480,8.859999657,8.25,3.97279501,4.179999828,0.6899999976,4.0,0.0,55,14,276,593,2170,345,,
6962181067,2016-04-07,13417,9.649999619,8.869999886,1.926301956,3.390000105,1.25,4.909999847,0.1000000015,45,16,284,665,2244,345,,
6962181067,2016-04-08,14400,10.88000011,9.520000458,5.45686388,2.470000029,2.880000114,5.53000021,0.0,27,37,276,697,2188,340,,
6962181067,2016-04-09,12495,8.260000229,8.260000229,0.0,2.210000038,1.090000033,4.960000038,0.0,33,19,324,609,2231,376,,
6962181067,2016-04-10,10148,6.710000038,6.710000038,0.0,1.360000014,0.2199999988,5.130000114,0.0,19,7,306,679,2100,332,,
6962181067,2016-04-11,12362,9.090000153,8.170000076,2.696455002,1.090000033,2.730000019,5.269999981,0.0,21,38,297,678,2188,356,,
6962181067,2016-04-12,5893,3.900000095,3.900000095,0.0,2.880000114,0.5600000024,0.4600000083,0.0,43,9,48,146,917,100,366.0,387.0
7007744171,2016-04-01,11680,9.06000042,7.809999943,4.901282787,4.489999771,0.3300000131,4.239999771,0.0,50,7,244,1139,2573,301,,
7007744171,2016-04-02,10976,7.340000153,7.340000153,0.0,0.5500000119,0.6700000167,6.130000114,0.0,9,16,271,1075,2575,296,,
7007744171,2016-04-03,16806,11.23999977,11.23999977,0.0,6.409999847,1.370000005,3.470000029,0.0,104,31,230,1002,3086,365,,
7007744171,2016-04-04,15266,11.39999962,10.21000004,5.189849854,5.800000191,0.7599999905,4.789999962,0.05000000075,70,21,292,1057,2886,383,,
7007744171,2016-04-05,12084,9.140000343,8.079999924,4.836380005,4.389999866,0.4600000083,4.289999962,0.0,50,6,284,1030,2676,340,,
7007744171,2016-04-06,13513,10.25,9.069999695,4.835720062,5.349999905,0.3300000131,4.559999943,0.0,64,8,270,1098,2811,342,,
7007744171,2016-04-07,14100,10.57999992,9.430000305,4.875989914,5.099999905,1.190000057,4.28000021,0.0,61,33,265,1015,2840,359,,
7007744171,2016-04-08,12627,9.649999619,8.449999809,4.842319965,4.699999809,0.7400000095,4.210000038,0.0,54,22,301,1063,2871,377,,
7007744171,2016-04-09,10345,6.920000076,6.920000076,0.0,0.0700000003,0.2700000107,6.579999924,0.0,2,6,358,1074,2613,366,,
7007744171,2016-04-10,10146,6.789999962,6.789999962,0.0,0.0700000003,0.6100000143,6.110000134,0.0,1,12,397,1030,2700,410,,
7007744171,2016-04-11,12168,8.140000343,8.140000343,0.0,1.049999952,0.7900000215,6.289999962,0.0,18,27,375,1020,2871,420,,
7007744171,2016-04-12,7413,5.769999981,4.960000038,4.869782925,4.5,0.3400000036,0.9399999976,0.0,53,6,43,405,1023,102,,
7086361926,2016-04-01,11463,7.670000076,7.670000076,0.0,2.829999924,1.889999986,2.930000067,0.0,38,30,154,777,2496,222,,
7086361926,2016-04-02,87,0.01999999955,0.01999999955,0.0,0.0,0.0,0.009999999776,0.0,0,0,2,872,1641,2,,
7086361926,2016-04-03,1949,1.309999943,1.309999943,0.0,0.2300000042,0.349999994,0.7300000191,0.0,3,6,27,1404,1794,36,,
7086361926,2016-04-04,6101,3.869999886,3.869999886,0.0,0.5299999714,0.2300000042,3.099999905,0.0,31,24,138,1247,2421,193,,
7086361926,2016-04-05,7478,4.989999771,4.989999771,0.0,1.799999952,0.5299999714,2.609999895,0.02999999933,25,33,132,1159,2439,190,,
7086361926,2016-04-06,7352,4.730000019,4.730000019,0.0,1.409999967,0.7799999714,2.529999971,0.0,19,14,124,814,2233,157,,
7086361926,2016-04-07,14604,10.81999969,10.81999969,0.0,7.230000019,1.120000005,2.430000067,0.02999999933,76,30,127,695,2862,233,,
7086361926,2016-04-08,9634,6.519999981,6.519999981,0.0,2.5,1.399999976,2.589999914,0.0,50,48,140,797,2752,238,,
7086361926,2016-04-09,7338,4.670000076,4.670000076,0.0,1.080000043,0.1299999952,3.460000038,0.0,27,5,204,717,2519,236,,
7086361926,2016-04-10,569,0.349999994,0.349999994,0.0,0.0,0.0,0.3400000036,0.0,0,0,27,1368,1799,27,,
7086361926,2016-04-11,6242,3.920000076,3.920000076,0.0,0.7400000095,0.2300000042,2.930000067,0.0,46,22,126,741,2543,194,,
7086361926,2016-04-12,430,0.2599999905,0.2599999905,0.0,0.0,0.0,0.2599999905,0.0,0,0,14,75,625,14,514.0,525.0
8053475328,2016-04-02,20188,15.61999989,15.61999989,0.0,12.06000042,0.8500000238,2.710000038,0.0,124,19,172,1125,3377,315,,
8053475328,2016-04-03,25701,20.13999939,20.13999939,0.0,16.81999969,1.629999995,1.690000057,0.0,165,36,97,1142,3697,298,,
8053475328,2016-04-04,17395,13.21000004,13.21000004,0.0,9.670000076,0.1800000072,3.349999905,0.0,100,4,213,1123,3209,317,,
8053475328,2016-04-05,17167,13.40999985,13.40999985,0.0,9.960000038,0.3100000024,3.140000105,0.0,98,8,184,1150,3167,290,,
8053475328,2016-04-06,16435,12.42000008,12.42000008,0.0,8.960000038,0.5500000119,2.910000086,0.0,100,14,191,1135,3122,305,,
8053475328,2016-04-07,17078,13.19999981,13.19999981,0.0,9.970000267,0.2399999946,2.99000001,0.0,101,6,190,1143,3176,297,,
8053475328,2016-04-08,11693,9.539999962,9.539999962,0.0,6.769999981,0.2599999905,2.5,0.0,60,6,153,1221,2790,219,,
8053475328,2016-04-09,11159,9.140000343,9.140000343,0.0,6.690000057,0.25,2.190000057,0.0,59,6,120,1255,2715,185,,
8053475328,2016-04-10,10118,7.730000019,7.730000019,0.0,3.049999952,0.8000000119,3.880000114,0.0,30,18,207,1185,2684,255,,
8053475328,2016-04-11,16064,12.72000027,12.72000027,0.0,9.979999542,0.3600000143,2.380000114,0.0,96,8,155,1181,3097,259,,
8053475328,2016-04-12,290,0.2099999934,0.2099999934,0.0,0.0,0.0,0.2099999934,0.0,0,0,16,599,791,16,,
8253242879,2016-04-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,0,,
8253242879,2016-04-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,0,,
8253242879,2016-04-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,0,,
8253242879,2016-04-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,0,,
8253242879,2016-04-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,0,,
8253242879,2016-04-06,1931,1.279999971,1.279999971,0.0,0.0,0.0,1.279999971,0.0,0,0,94,1346,1607,94,,
8253242879,2016-04-07,5181,3.420000076,3.420000076,0.0,1.0,0.9100000262,1.50999999,0.009999999776,15,15,107,1303,1776,137,,
8253242879,2016-04-08,12026,9.149999619,9.149999619,0.0,5.699999809,0.9300000072,2.50999999,0.0,47,13,150,1230,2162,210,,
8253242879,2016-04-09,5360,3.539999962,3.539999962,0.0,0.5400000215,1.549999952,1.460000038,0.0,8,28,148,1256,1832,184,,
8253242879,2016-04-10,2545,1.679999948,1.679999948,0.0,0.0,0.0,1.669999957,0.01999999955,0,0,126,1314,1657,126,,
8253242879,2016-04-11,1636,1.080000043,1.080000043,0.0,0.0,0.0,1.080000043,0.0,0,0,86,1139,1377,86,,
8253242879,2016-04-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,0,,
8378563200,2016-04-01,14179,11.23999977,11.23999977,0.0,6.230000019,1.059999943,3.960000038,0.0,73,21,195,719,3669,289,,
8378563200,2016-04-02,3358,2.660000086,2.660000086,0.0,0.0,0.0,2.660000086,0.0,0,0,144,657,2702,144,,
